recipe_id,recipe_image,category1,category2,category3,category4,food_name,steps,ingredient_all,serving_size,cooking_time,cooking_level,tags
6931462,https://recipe1.ezmember.co.kr/cache/recipe/2020/04/24/cc3698880555bfea16a3a984961c93321.jpg,볶음,일상,돼지고기,국/탕,간장 돼지불고기 ~*,"[(1, '양파,당근 채썰고 고추,대파 어슷썰기'), (2, '돼지고기 먹기좋게 썰어 볼에 담고'), (3, '분량의 양념을 모두 넣은 뒤'), (4, '조물조물 버무려준다'), (5, '준비한 야채 넣고 버무려'), (6, '냉장숙성 30분 정도 시켜준다 (바로 볶아요ok)'), (7, '달궈진 팬에 담고'), (8, '고기가 익을때 까지 지글지글 볶아주면 완성')]","['돼지고기: 400g', '양파: 1개', '당근: 적당량', '대파: 적당량', '청양초: 1개', '간장: 6큰술', '매실청: 2큰술', '갈색설탕: 2큰술', '맛술: 3큰술', '생강가루: 약간', '후추: 톡톡', '다진마늘듬뿍: 1큰술']",3인분,30분 이내,아무나,"['간장불고기', '돼지고기', '돼지불고기', '아이반찬', '쉬운반찬', '밥도둑', '술안주']"
7042300,https://recipe1.ezmember.co.kr/cache/recipe/2025/01/10/940f9ac2da2c6d745257dd96156658051.jpg,볶음,일상,돼지고기,국/탕,"삼겹살 요리, 삼겹살달걀볶음밥 레시피","[(1, '대파와 양파는 잘게 썰어주세요.'), (2, '프라이팬에 식용유 적당량 두르고, 계란 3알 깨서 스크램블에그 만들어주세요.'), (3, '스크램블에그가 완성되면 그릇에 잠시 담아주세요.'), (4, '프라이팬에 식용유 1T 가량만 둘러주세요.'), (5, '대파와 양파 넣어서 향이 날때까지만 볶아주세요.'), (6, '삼겹살 넣어줍니다.'), (7, '삼겹살을 가위로 잘라가면서 익혀주세요.'), (8, '삼겹살 다 익으면 미리 만들어뒀던 스크램블에그도 넣어주세요.'), (9, '공기밥 넣고, 간장 2T 넣어주세요.'), (10, '굴소스 1T 들어갑니다. 이제 간장과 굴소스가 밥알에 잘 스며들도록 잘 볶아 주세요.'), (11, '가스레인지 불을 끄고 참기름 둘러주세요.'), (12, '통깨 뿌려 마무리 하시면 됩니다.')]","['삼겹살: 200g', '대파: 1대', '양파: 1/2개', '공기밥: 400g', '식용유: 적당량', '계란: 3알', '계란: 2알', '굴소스: 1T', '참기름: 1T', '통깨: 1T']",2인분,30분 이내,아무나,"['삼겹살달걀볶음밥', '삼겹살계란볶음밥', '삼겹살요리', '삼겹살계란볶음밥레시피', '삼겹살달걀볶음밥레시피']"
7031572,https://recipe1.ezmember.co.kr/cache/recipe/2024/07/04/c780b3709a1f1ef221a701a58b31e98e1.jpg,볶음,일상,돼지고기,찌개,강된장,"[(1, '강된장을 소개합니다.'), (2, '감자,양파,대파,청양고추,애호박,새송이버섯,돼지고기다짐육을 준비합니다.'), (3, '대파를 송송 썰어서 파기름을 내준후'), (4, '양파와 감자를 넣어서 투명해질때까지 함께 볶아주세요.'), (5, '돼지고기다짐육을 넣어서 익을때까지 볶아주세요.'), (6, '새송이버섯, 된장을 함께 넣어서 한소큼 더 볶아주세요.'), (7, '다진마늘을 넣어준후 물 300ml를 넣어서 자작하게 보글보글 끊여주세요.'), (8, '애호박을 넣어주세요.'), (9, '보글보글 어느정도 끊여지면 청양고추를 썰어서 넣어주세요.'), (10, '국물이 졸여지도록 약불로 5분정도 더 졸이듯 끊여주세요.'), (11, '풍미를 더해줄 후춧가루를 넣어주세요.'), (12, '강된장이 완성이 되었습니다.')]","['돼지고기다짐육: 300g', '감자: 1/2개', '양파: 1개', '된장: 3스푼', '청양고추: 2개', '호박: 1/2개', '새송이버섯: 1개', '다진마늘: 1스푼', '대파: 넉넉히']",4인분,30분 이내,초급,"['강된장', '돼지고기강된장', '초간단', '소스요리', '된장소스', '만개의레시피', '만개의쉐프']"
6967798,https://recipe1.ezmember.co.kr/cache/recipe/2021/10/30/d8c79a35c7030e598d208d5a706ec79b1.jpg,볶음,일상,돼지고기,찌개,돼지짜글이 밀키트로 요리하세요,"[(1, '요렇게 포장와요. 플라스틱 최소화하는 포장이네요. 깔끔요'), (2, '목전지 양념한거,감자,당근, 대파,양파,청양고추,추가양념소스가 준비되어 있어요'), (3, '팬에 감자,양파,당근을 넣어요 (볶아서 고기를 익히면 더 맛있지만 저는 패~~스)'), (4, '물을 370ml넣어요. 종이컵1개 180ml'), (5, '끓기 시작하면 동봉된 양념을 넣어요'), (6, '10분~15분 중불에서 끓이면 감자와 당근이 익어요 국물이 확 졸을수 있으니 불조절 물조절하세요'), (7, '양파,대파,청양고추를 넣어 한소끔 마무리해요'), (8, '맛있게 드시면 되요~ 밀키트가 요리사네요.')]","['돼지고기 목전지: 300g', '야채: 100g', '감자: 150g', '당근: 50g', '소스: 100g']",3인분,15분 이내,아무나,"['돼지짜글이', '돼지짜글이밀키트', '마켓찐진', '초간단', '혼밥', '홈쿡', '나도요리사']"
6900344,https://recipe1.ezmember.co.kr/cache/recipe/2018/11/18/962f26beca83942c70e66572e8d30a5d1.jpg,볶음,일상,닭고기,밑반찬,다이어트하시분들!!닭가슴살 버섯볶음~~,"[(1, '닭가슴살 한팩을 준비해서 너무 얇지않게 찢어줍니다 냉동된것은 해동시켜서 사용하고요 생것이면 이따가 버섯삶는 물에 한번 데쳐내세요'), (2, '각종 버섯류 준비합니다 표고버섯,새송이 느타리버섯을준비했습니다 각자 좋아하시는 버섯종류를 하셔도 됩니다'), (3, '버섯들을 얇지않게 자릅니다 표고버섯에 밑둥치도 손으로 찢어서 넣으면 식감이 꼭 고기같아요'), (4, '끓는물에 소금 반스푼 넣어주세요'), (5, '새송이~느타리~표고버섯 순서로 아주살짝만 데쳐냅니다 채반에 그대로 건져내시고 휑구지 마세요 한김식으면 물기를 꼭짜줍니다'), (6, '청양고추 두개는 반으로 갈라 얇은듯 길죽하게 채를쳐주시고 당근도 반개만 얇게 채를 쳐주세요 아이들용이나 매운것 싫어하시면 대파나 쪽파로 쓰세요'), (7, '양파는 물이많이 생기니 양파기름을 사용해서 맛을 내줍니다 양파기름 두스픈을 넣고 당근과 청양고추를 볶아주세요'), (8, '7번위에 데쳐놓은 버섯과 닭가슴살을 올려 같이 볶아줍니다'), (9, '다이어트식이니 소금간은 안하고 색이 안이뻐도 간장 두스픈넣고 잘볶아줍니다 5분간 후딱볶아요 다이어트안하시분들은 설탕을 좀추가하시면 잡채같이 맛나답니다'), (10, '마지막으로 통깨와 참기름으로 마무리 합니다')]","['닭가슴살: 1팩', '느타리버섯: 100g', '새송이버섯: 3개', '표고버섯: 5~6개', '당근: 1/2개', '청양고추: 2개', '간장: 2스푼', '소금: 1/2스푼', '식용류: 2스푼', '통깨: 1스푼', '참기름: 약간']",4인분,30분 이내,아무나,"['닭가슴살', '표고버섯', '느타리버섯', '새송이버섯', '당근', '처양고추', '다이어트', '저염식', '아이들반찬']"
6892053,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/ac0d9ae8190fdb58aa3abebf6fe9858f1.jpg,볶음,일상,닭고기,밑반찬,"간단한 밑반찬 만들기, 닭가슴살 마늘쫑 볶음","[(1, '**만개의 레시피를 통해 제공되는 메이플대니얼의 컨텐츠는 사진형으로 보실 때 더욱 좋습니다**'), (2, '먼저 마늘쫑은 세척 후 4cm 간격으로 잘라 체반을 바쳐 물기를 어느정도 제거 해 주세요.'), (3, '닭가슴살은 채썰어 주셔도 좋고 좀 더 식감을 풍성하게 즐기고 싶으시다면 모양 그대로 얇게 0.3cm 정도로 슬라이스 해 주셔도 좋아요. 채썰어 준비하시면 조금 더 번거롭기는 하지만, 마늘쫑과 같이 집어 먹기 더욱 편리하다는 장점이 있습니다.'), (4, '강불에서 3분간 예열한 팬에 식용유1T를 두르고 닭가슴살을 4분정도 먼저 충분히 볶아주세요. 그러면 육즙이 나오는데 여기에 마늘쫑을 볶아가며 익힐거에요. 훨씬 감칠맛과 풍미가 더해져서 맛깔스럽게 완성할 수 있습니다.'), (5, '마늘쫑을 넣고 2분정도 볶다가 간장1T,굴소스2T,다진마늘1/2T,후추1t 이렇게 넣고 간을 맞출게요. 부족한 나머지 간은 입맛에 맞게 소금으로 맞추어 주세요. 간이 서로 잘 배이도록 2분정도 중불에서 더 볶아줄게요. 마지막으로 불을 끄고, 참기름1T를 둘러 가볍게 섞고 접시나 반찬용기에 담고 깨를 살짝 곁들여주시면 닭가슴살 마늘쫑볶음 완성되었습니다.'), (6, '알싸하고 아삭한 마늘쫑에, 부드럽게 익혀진 닭가슴살까지. 둘의 조화가 꽤 좋답니다.'), (7, '오늘은 정말 간단한 재료로 누구나 쉽게 완성할 수 있는 밑반찬 닭가슴살 마늘쫑볶음 만들기 레시피로 여러분과 함께했습니다. 간단하게 만들어 맛있는 한끼 즐겨보시길 바랄게요. 오늘도 맛있게 즐기세요! :)')]","['닭가슴살: 150g', '마늘쫑: 200g', '식용유: 1T', '간장: 1T', '굴소스: 2T', '다진마늘: 1/2T', '후추: 1t', '참기름: 1T', '깨: 1t']",1인분,30분 이내,아무나,"['밑반찬', '마늘쫑', '간단한요리', '요리레시피', '집밥']"
6929119,https://recipe1.ezmember.co.kr/cache/recipe/2020/03/23/5479e614a7e5799623df0b76385ef7af1.jpg,볶음,일상,닭고기,메인반찬,대용량 반찬 초간단 간장마늘닭가슴살볶음 만드는법,"[(1, '요리시작전 당면은 충분히 불려둡니다 (30분 이상 불려두지 않으면 한번 삶아서 넣어야 하기 때문에 꼭 충분히 불려주세요)'), (2, '간장7T에 물엿을 넣고 섞어주세요'), (3, '다진마늘도 넣어줍니다'), (4, '양파는 잘게 다져주세요'), (5, '다진양파도 간장소스에 넣어줍니다'), (6, '닭가슴살은 한입크기로 썰어주세요'), (7, '한입크기로 썬 닭가슴살을 양념장에 넣고 잠시(10~20분) 재워둡니다'), (8, '기름을 두르지 않은 오목한 팬(웍)에 재운 닭가슴살을 넣고 볶아주세요'), (9, '양념색이 진해지면 물 250ml을 넣어주세요'), (10, '강불에 끓이면서 볶아줍니다'), (11, '물이 2/3정도 남았을때 당면을 넣어주세요'), (12, '남은 물250을 넣고 당면이 익을때까지 끓여주다가 남은 간장 2T를 넣어주세요'), (13, '간장이 골고루 퍼질 수 있도록 재빨리 볶아줍니다'), (14, '접시에 담아서 완성~!')]","['닭가슴살: 3팩', '당면: 1줌', '간장: 9T', '물엿: 4T', '다진마늘: 2T', '양파: 1/2개', '물: 500ml']",2인분,60분 이내,초급,"['닭가슴살', '닭가슴살요리', '초간단', '간장마늘닭가슴살볶음', '닭가슴살볶음', '자취요리', '자취생', '간단요리']"
6895963,https://recipe1.ezmember.co.kr/cache/recipe/2018/09/16/ea89e4c8fc2bcdb86f0a09e7fae2a4591.jpg,볶음,일상,닭고기,메인반찬,닭다리살활용 콩나물 닭 불고기 레시피^^ 닭콩불 만드는법!,"[(1, '먼저 닭다리살을 키친타올로 핏기를 제거해 청주3스푼을 넣고 고루섞어 준비해 주세요'), (2, '고추장2스푼 고춧가루4스푼 설탕1스푼 다진마늘1스푼 간장3스푼 매실청2스푼 굴소스1스푼 후춧가루톡톡톡 넣어 고루섞어 준비해 주세요'), (3, '냄비나 웍에 콩나물 1봉지를 넣고'), (4, '그위로 2~4등분한 깻잎과 채썰은 양파반개 대파1대를 넣고'), (5, '핏기를 빼 청주에 재워둔 닭다리 살을 넣어 주세요'), (6, '그리고 그 위로 만들어둔 양념장을 넣어 줍니다'), (7, '양념장을 만들어둔 그릇에 묻어있는 양념장을 물 100ml를 넣고 잘 개어 양념장 위로 뿌려 주세요'), (8, '불을 쎈불로 켜고 콩나물과 양파 등에서 물이 나와 끓기 시작하면 양념장과 모든 재료를 섞어 고기가 익을 때까지 볶아주면 닭불고기 완성입니다^^'), (9, '그릇에 예쁘게 담아 통깨도 솔솔 뿌려 주세요^^')]","['닭다리살: 500g', '청주: 3스푼', '콩나물: 1봉지', '깻잎: 5장', '양파: 1/2개', '대파: 1대', '고추장: 2스푼', '고춧가루: 4스푼', '간장: 3스푼', '굴소스: 1스푼', '다진마늘: 1스푼', '매실청: 2스푼', '설탕: 1스푼', '후춧가루: 약간']",3인분,30분 이내,초급,"['닭다리살활용', '닭다리살', '닭다리살불고기', '닭콩나물불고기', '닭콩불', '닭다리살요리', '굴소스', '청주', '청하', '콩나물불고기']"
6950891,https://recipe1.ezmember.co.kr/cache/recipe/2021/01/21/fc33ffd0e8d87fdf489b2763726fece41.jpg,볶음,일상,닭고기,국/탕,닭볶음탕 황금레시피 이 양념 그대로 하면 우리집이 맛집,"[(1, '닭은 쌀뜨물에 30분정도 담가 채반에 올려 물기를 빼고 준비해주세요'), (2, '당근, 고구마, 감자, 양파 크게 잘라주세요.'), (3, '대파도 3cm정도 크기로 잘라주고, 고추는 어슷썰기로 준비해주세요.'), (4, '준비된 야채 확인해주세요 !'), (5, '물1L에 다시마2장, 멸치 10마리 넣고 팔팔 끓여 육수를 우려주세요. 물이 반정도 졸아들면 다시마,멸치는 건져내주세요.'), (6, '육수 500ml 준비해주세요.'), (7, '닭볶음탕 킬포! 양념소스 알려드린 비율대로 만들어 육수를 넣고 잘 섞어주세요.'), (8, '팬에 기름을 적당히 두르고 강불에서 팬만 달궈준다음 양파를 먼저 넣고 볶아주세요.'), (9, '닭넣고 겉면이 익을 때 까지 볶아주세요.'), (10, '강불 유지한 채 야채. 소스 붓고 팔팔 끓여주세요.'), (11, '팔팔 끓기 시작하고 중불로 줄여 15분정도 더 끓여주세요.'), (12, '마지막으로 대파와 청양고추 넣고 중불에서 10분간 더 끓여주면 완성입니다.')]","['닭: 800~1000g', '감자: 3개', '고구마: 2개', '양파: 1개', '당근: 1/2개', '대파: 1대', '청양고추: 2개', '멸치육수: 500ml', '고추장: 3Ts', '고춧가루: 4Ts', '간장: 1/3컵', '물엿: 2Ts', '설탕: 2Ts', '맛술: 1Ts', '액젓: 1ts', '굴소스: 1ts', '다진마늘: 1Ts', '다진생강: 1ts', '후추: 약간']",3인분,60분 이내,초급,"['닭볶음탕', '닭도리탕', '닭요리', '닭볶음', '닭', '저녁메뉴', '황금레시피']"
6975536,https://recipe1.ezmember.co.kr/cache/recipe/2022/03/05/b0e83991940c11ea5afe345256db4ee01.jpg,볶음,일상,닭고기,국/탕,쉽게 만드는 닭 볶음 탕,"[(1, '닭은 기름 부위를 손질하고 두꺼운 부위에 칼 집을 넣어 준 후'), (2, '식초 약간을 넣은 끓는 물에 3-4분 데쳐 내요'), (3, '데쳐 낸 닭 다리는 체에 받혀 찬물에 헹군 후 물기를 빼 줄게요.'), (4, '분량의 재료로 양념장을 만들어요.'), (5, '팟에 닭다리와 큼직하게 썰은 감자, 물을 넣고 불을 켠 후 양념장을 풀어 줘요.'), (6, '강 불로 약 5분 정도 끓여 준 후 중 불로 25분 정도 익혀 줘요.'), (7, '중간 중간 잠기지 않은 부분에 국물을 끼얹어 간이 골고루 배도록 해요.'), (8, '조리 완료 10분 정도를 남겨 두었을 때 양파를 넣어 줘요.'), (9, '국물이 자작하게 졸고 양념이 고기에 잘 배였을 때 파를 넣고 1-2분 더 졸여 마무리 해요.')]","['닭다리: 1kg', '물: 300ml', '감자: 1개', '양파: 1개', '파: 2대', '고추장: 1큰술', '고춧가루: 2큰술', '간장: 4큰술', '생강청: 1큰술', '올리고당: 1큰술', '다진마늘: 1.5큰술', '설탕: 1작은술']",3인분,60분 이내,아무나,"['닭', '치킨요리', '쉬운요리', '닭다리', '닭볶음탕', '자취생요리', '홈밥', '혼밥', '닭도리탕', '밥도둑']"
7013406,https://recipe1.ezmember.co.kr/cache/recipe/2023/11/12/94083c632ed16913c936b465523690961.jpg,볶음,일상,닭고기,찌개,국물 자작한 매콤한 닭볶음탕 닭볶음탕 레시피,"[(1, '닭을 찬물에 담가주세요. 닭의 잡냄새를 잡기 위해 맛술 2 큰 술을 넣어주세요. 닭의 이물질과 불순물이 빠지도록 첫물은 버려주세요.'), (2, '다시 물을 받아서 헹궈주세요. 채에 올려 물기를 빼주세요.'), (3, '닭볶음탕의 깔끔한 국물 맛을 위해서는 닭의 껍질 부분이나 기름기 많은 부분은 제거해 주셔야 됩니다'), (4, '새송이버섯은 반으로 갈라 큼지막한 거 잘라주세요.'), (5, '고구마도 적당한 크기로 잘라주세요.'), (6, '당근과'), (7, '양파,'), (8, '대파도 적당한 크기로 잘라 준비해 주세요.'), (9, '닭볶음탕 양념 방법 다진 마늘 1 큰 술을 넣어주세요.'), (10, '맛술 2 큰 술을 넣어주세요.'), (11, '고추장 2 큰 술을 넣어주세요.'), (12, '얼큰한 맛을 위해 짬뽕 소스 1 큰 술을 넣어주세요.'), (13, '올리고당 2 큰 술을 넣어주세요.'), (14, '후춧가루 1 작은 술 넣어주세요.'), (15, '닭에 양념이 잘 베이도록 주물 주물 버무려 주세요.'), (16, '냄비의 두께가 좀 두꺼운 것을 이용하시면 좋아요 양념숙성한 닭을 넣어주세요.'), (17, '물 300cc~400cc에 간장 2 큰 술을 넣고 양념해둔 닭에 부어주세요.'), (18, '준비해둔 새송이버섯, 고구마, 당근, 양파를 넣어주세요.'), (19, '뚜껑을 닫고 센 불에 10분 정도 끓여주세요. 국물이 넘치지 않도록 조심해 주세요.'), (20, '뚜껑을 열어 국물이 너무 졸지 않았는지 확인하시고 너무 졸았다 싶으면 물을 150cc정도 부어주세요.'), (21, '중불로 줄여서 대파를 넣고 뚜껑을 닫은 후 20분 정도 푹 끓여주세요.'), (22, '국물이 자작하게 줄어들도록 식탁에서 끓이면서 드시면 더 맛있습니다.')]","['닭볶음탕용: 1kg', '맛술: 4큰술', '다진 마늘: 1큰술', '고추장: 2큰술', '짬뽕 소스 1 큰 술(or 고춧가루): 2큰술', '올리고당: 2큰술', '후춧가루: 1작은술', '새송이버섯: 1개', '고구마: 1개', '당근: 1/4개', '대파: 1/2대', '물: 300~400cc', '간장: 2큰술']",4인분,30분 이내,아무나,['닭볶음탕']
7040294,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/10/042d5f9c82c11870ca86d279ffa6fbfc1.jpg,볶음,일상,닭고기,찌개,닭갈비,"[(1, '닭갈비를 소개합니다.'), (2, '닭갈비용 닭을 깨끗하게 씻어준후 양념장을 미리 닭고기와 버무려서 30분정도 냉장고에 보관해 두세요.'), (3, '고구마 1개를 스틱형으로 썰어서 끊는물에 투명해질때까지 삶아준후 물기를 제거해주세요.'), (4, '후라이팬을 달군후 양념해둔 닭고기를 물을 조금씩 넣어가면서 볶아주세요.'), (5, '준비한 야채를 넉넉하게 넣어주고 밀떡을 추가로 넣어주세요.'), (6, '중불과 약불로 조절해 가면서 재료들이 닭고기와 잘 섞이도록 볶아주세요.'), (7, '깻잎5장 정도를 듬성듬성 썰어서 넣어주세요.'), (8, '통깨를 넣어주세요.'), (9, '마지막으로 참기름을 한스푼 넣어주세요.'), (10, '닭갈비가 완성이 되었습니다.')]","['닭 갈비용: 1마리', '고구마: 1개', '양배추: 넉넉히', '대파: 넉넉히', '밀떡볶이: 10개', '깻잎: 5장', '통깨: 1스푼', '참기름: 1스푼', '고추장: 2스푼', '고춧가루: 2스푼', '설탕: 1스푼', '다진마늘: 1스푼', '올리고당: 1스푼', '후춧가루: 약간만']",4인분,30분 이내,초급,"['닭갈비', '닭요리', '만개의레시피', '만개의쉐프', '초간단', '겨울보양식']"
7033948,https://recipe1.ezmember.co.kr/cache/recipe/2024/09/06/3f9565ae696e4ecebed9ea126d114a3e1.png,볶음,일상,채소류,밑반찬,햄 감자채볶음 만드는법,"[(1, '감자는 5~6mm 정도 두께로 일정하게 썰어준 뒤 먹기 좋게 채를 썰어줍니다.'), (2, '겉의 전분을 제거하기 위해 물에 담가 살짝 흔들어 씻어줍니다.'), (3, '냄비에 재료가 잠길 정도로 물을 붓고 끓어오르면 소금 1 작은 술을 넣어 1분~1분 30초 정도 데쳐줍니다.'), (4, '다른 재료도 감자와 크기를 맞추어 채 썰어줍니다. 스팸은 두께를 맞추어 5~6mm로 채 썰고 양파도 비슷하게 잘라줍니다.'), (5, '달군 팬에 식용유 3 큰 술을 두르고 간 마늘 1 작은 술을 볶아 향을 내어줍니다.'), (6, '마늘 기름 향이 올라오면 데친 감자와 양파, 당근을 넣고 중불로 볶아요.'), (7, '감자는 한번 데친 것이라 오래 볶지 않아도 잘 익으며 양파가 투명해지고 먹기 좋은 식감으로 재료가 익으면 스팸을 넣고 함께 볶아줍니다.'), (8, '스팸의 감칠맛이 섞이면 소금 2/3 작은 술, 후추 약간을 넣고 간을 해주고 맛있게 익으면 참기름 1 큰 술, 통깨 약간 뿌려 마무리합니다.'), (9, '고소하고 담백한 감칠맛이 먹음직스럽게 완성되었습니다.')]","['감자(큰것): 2개', '스팸: 80g', '양파: 1/4개', '당근: 30g', '마늘: 1작은술', '소금: 1작은술', '후추: 약간', '통깨: 1줌', '참기름: 1큰술']",2인분,20분 이내,초급,"['감자', '감자채', '감자채볶음', '햄감자', '햄감자볶음', '햄감자채볶음', '스팸감자채볶음', '감자채볶음만들기', '감자반찬', '반찬메뉴']"
7004229,https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/b1531f0bcf9890599b2b97b4cc39e1621.jpg,볶음,일상,채소류,밑반찬,[참치쌈장] 입맛없을때 밥도둑이요!,"[(1, '양파,고추 잘게썰기'), (2, '양념 :다진마늘1T, 고춧가루1/2T,올리고당1T,된장3T,고추장2T,매실엑기스2/3T'), (3, '양념에 고추 넣고'), (4, '기름뺀 참치 넣어 섞기'), (5, '달군 팬이나 냄비에 기름1T두르기'), (6, '양파2분정도 볶기'), (7, '참치양념과 물 1/2컵 넣고 끓이기'), (8, '중약불에 졸이기'), (9, '중간에 한번씩 저어주기'), (10, '원하는 묽기에서 불끄기'), (11, '참기름1/2T'), (12, '깨뿌리면 끝'), (13, '상추나 찐 양배추에 쌈싸먹으면 꿀~@@')]","['참치: 1캔', '양파: 1개', '청양고추: 3개', '기름: 1T', '물: 1/2컵', '된장: 3T', '고추장: 2T', '고춧가루: 1/2T', '다진마늘: 1T', '올리고당: 1T', '매실엑기스: 2/3T', '참기름: 1/2T', '깨: 1']",3인분,15분 이내,초급,"['다이어트', '참치쌈장', '쌈장', '만들기', '만드는법', '아뜨']"
6939980,https://recipe1.ezmember.co.kr/cache/recipe/2020/08/24/4beccfef39cf9dcdd9a016819ce013051.jpg,볶음,일상,채소류,메인반찬,쫄깃 매콤한 백종원 느타리 두루치기,"[(1, '느타리버섯은 손질 후 먹기 좋은 크기로 가닥을 떼어주세요. 양파는 채 썰고 애호박은 반달로 썰어주세요. 대파와 고추도 썰어 준비해 주었어요.'), (2, '고추장 1T, 고춧가루 1T, 간장 3T, 설탕 1.5T, 다진 마늘 1스푼, 참기름 1스푼을 넣고 섞어주세요.'), (3, '느타리버섯과 채소들을 한곳에 넣고 양념장이 골고루 묻도록 조물조물 버무려주세요. 버무리다 보면 채소에서 물이 나와 잘 버무려진답니다.'), (4, '식용유를 살짝 두른 팬에 모든 재료를 넣어주세요.'), (5, '양념한 채소들이 잘 익을 때까지 볶아주시면 돼요. 여기에 불린 당면을 넣고 볶아주셔도 좋답니다.'), (6, '마지막으로 통깨를 뿌려주면 매콤한 느타리 두루치기가 최종 완성이 돼요.')]","['느타리버섯: 300g', '양파: 1/2개', '애호박: 1/4개', '고추: 1개', '대파: 1개', '고추장: 1T', '고춧가루: 1T', '간장: 3T', '설탕: 1.5T', '다진 마늘: 1스푼', '참기름: 1스푼']",3인분,15분 이내,아무나,"['느타리버섯', '버섯요리', '느타리두루치기', '두루치기', '백종원']"
6882848,https://recipe1.ezmember.co.kr/cache/recipe/2018/01/25/05b6b9d84cc52f1ffa34538f0751e41c1.jpg,볶음,일상,채소류,메인반찬,시금치베이컨볶음,"[(1, '시금치는 물에 씻어 주고, 큰 잎은 듬성듬성 큼지막하게 썰어주고, 통마늘은 얇게 썰고 베이컨은 먹기 좋은 크기로 썰어 준비해 줍니다. 저는 베이컨이 없어 슬라이스 햄 4장 사용했어요. 통마늘 좋아하심 더 넣어도 무관할 듯!'), (2, '팬에 올리브유를 넉넉하게 두르고 마늘을 노릇노릇하게 볶아주세요.'), (3, '마늘이 노릇노릇 튀겨지면 베이컨 또는 슬라이스 햄을 넣고 여기에 소금으로 솔솔 간을 해주세요. 베이컨, 햄에 기본적인 간이 되어있기에 소금은 많이 안 넣어도 돼요.'), (4, '전체적으로 노릇하게 익어가면'), (5, '준비해 놓은 시금치를 넣어주고 마늘, 햄과 잘 섞인다는 느낌으로 볶아주세요. 시금치는 원하는 만큼 넣으세요. 처음에는 많아 보이지만 막상 볶으면 숨이 죽어 그다지 많지 않아요. 그리고 너무 오래 볶으면 시금치에서 물이 나오기 때문에 가볍게 빠르게 볶아 줍니다.'), (6, '함께 곁들여 먹을 달걀 프라이도 해주고'), (7, '버터 1조각 녹여 식빵도 노릇하게 구워 주세요'), (8, '볶아놓은 시금치 올리고 구운 식빵은 반으로 잘라주고, 달걀 프라이, 잼, 과일 등을 올려주면 간단 간식, 식사 브런치 메뉴 시금치 베이컨 볶음 완성 ^^')]","['시금치(원하는 만큼): 1.5줌', '통마늘: 8개', '베이컨: 3줄', '소금: 약간', '식빵: ', '달걀: ']",1인분,30분 이내,아무나,"['시금치볶음', '시금치베이컨볶음', '시금치요리', '간단간식']"
6939610,https://recipe1.ezmember.co.kr/cache/recipe/2020/08/19/c491e0cba2464bb4b25ce6902835c4bc1.jpg,볶음,일상,채소류,국/탕,"집밥TV) 박나물국 박나물 볶음(소고기, 들깨가루) 박나물 요리 만드는 법 3종 레시피","[(1, '박 손질 하기 박은 반으로 자르고 또 반으로 잘라(크기에 따라 잘라주세요) 속을 파내어 깨끗하게 긁어 냅니다.'), (2, '박 껍질은 감자칼이나 그냥 칼로 깍아주세요. 껍질이 두껍기 때문에 두껍게 잘라내 주세요.'), (3, '그리고 썰때는 국거리 용으로는 조금 두텁게 슬라이스로 썰어주고, 볶음용으로는 얇게 슬라이스 썰어주세요.'), (4, '소고기도 볶음용과 국거리로 준비하고 쪽파도 복음용에 쓸 정도로 준비합니다.'), (5, '1. 소고기 박국(박나물국) 참기름 1T를 먼저 두르고 소고기를 볶습니다. 소고기가 반정도 익으면 조금 두껍게 슬라이스한 박나물을 넣어서 함께 볶아주세요.'), (6, '충분히 볶았다 싶으면 국간장 1/2T를 넣고 볶다가 물을 부어줍니다. 그리고 끓이기 시작합니다.'), (7, '팔팔 끓이면서 생기는 거품들은 정성스럽게 걷어내 줍니다. 다진 마늘을 넣고 박이 투명하게 익었다 싶으면 소금 1/2T를 넣어 간을 하고 간이 맞으면 대파를 넣어서 마무리합니다.'), (8, '2. 소고기 박나물 볶음 팬에 참기름 1T를 넣고 다진 마늘과 함께 볶다가 볶음용 소고기를 넣고 함께 볶습니다. 소고기가 반정도 익으면 얇게 슬라이스 썬 박나물을 넣고 볶습니다.'), (9, '충분히 볶은 뒤 육수 1컵을 넣고 끓이기 시작합니다. 진간장 1/2T, 소금 1/2T로 간을 하고 간이 맞으면 올리고당 1T를 넣어주세요.'), (10, '박이 투명하게 다 익으면 쪽파를 넣고 완성하면 됩니다.'), (11, '3. 박나물 들깨가루 볶음 팬에 참기름 1T를 넣고 얇게 썬 볶음용 박나물을 먼저 넣고 볶기 시작합니다. 육수 혹은 물 1컵을 넣고 끓이다가 국간장 1/2T를 넣어 끌이세요.'), (12, '소금 1/2T, 들깨가루 2T를 넣어서 볶아주세요. 박이 투명하게 익으면 쪽파를 넣고 마무리 하면 됩니다.')]","['생박: ', '국간장: 1/2T', '소금: 1/2T', '들깨가루: 2T', '다진마늘: ', '쪽파: ', '참기름: ']",3인분,20분 이내,초급,"['8월제철요리', '박나물요리', '박요리']"
